,0,1
13701,48378,61312.0
13702,48378,57691.0
13703,48378,62548.0
13704,48378,57371.0
13705,48378,66687.0
13706,48378,58752.0
13707,48378,62549.0
13708,48378,58477.0
13709,48378,57863.0
13710,48378,58004.0
13711,48378,60385.0
13712,48378,59451.0
13713,48378,59589.0
13714,48378,60667.0
13715,48378,60032.0
13716,48378,59903.0
13717,48378,60033.0
13718,48378,60514.0
13719,48378,60034.0
13720,48378,59906.0
13721,48378,59587.0
13722,48378,58000.0
13723,48378,58478.0
13724,48378,61168.0
13725,48378,60512.0
13726,48378,61462.0
13727,48378,60039.0
13728,48378,60242.0
13729,48378,57692.0
13730,48378,59283.0
13731,48378,59280.0
13732,48378,65940.0
13733,48378,61463.0
13734,48378,59585.0
13735,48378,65783.0
13736,48378,61464.0
13737,48378,58001.0
13738,48378,66556.0
13739,48378,63070.0
13740,48378,57864.0
13741,48378,57865.0
13742,48378,58002.0
13743,48378,58005.0
13744,48378,58025.0
13745,48378,58908.0
13746,48378,59901.0
13747,48378,60393.0
13748,48378,60817.0
13749,48378,60954.0
13750,48378,60961.0
13751,48378,61313.0
13752,48378,61460.0
13753,48378,66085.0
13754,48378,66087.0
13755,48378,66553.0
13756,48378,66656.0
13757,48378,66686.0
13758,48378,66798.0
13759,48378,66799.0
13760,48378,66835.0
13761,48378,66873.0
13762,48378,66874.0
13763,48378,66898.0
13764,48378,66899.0
13765,48378,66934.0
13766,48378,67389.0
13767,38580,60950.0
13768,38580,51763.0
13769,38580,62411.0
13770,38580,63085.0
13771,38580,66903.0
13772,38580,66905.0
13773,38580,61329.0
13774,38580,58140.0
13775,38580,66975.0
13776,38580,67004.0
13777,38580,61771.0
13778,38580,47292.0
13779,38580,55778.0
13780,38580,61609.0
13781,38580,62547.0
13782,38580,60951.0
13783,38580,67125.0
13784,38580,55776.0
13785,38580,47270.0
13786,38580,63071.0
13787,38580,46057.0
13788,38580,48530.0
13789,38580,54204.0
13790,38580,46058.0
13791,38580,49331.0
13792,38580,45346.0
13793,38580,48228.0
13794,38580,49045.0
13795,38580,54983.0
13796,38580,57345.0
13797,38580,57691.0
13798,38580,49618.0
13799,38580,46690.0
13800,38580,47912.0
13801,38580,48227.0
13802,38580,46983.0
13803,38580,48230.0
13804,38580,54825.0
13805,38580,54187.0
13806,38580,46529.0
13807,38580,49617.0
13808,38580,48110.0
13809,38580,47272.0
13810,38580,46054.0
13811,38580,48377.0
13812,38580,45684.0
13813,38580,58000.0
13814,38580,67012.0
13815,38580,46250.0
13816,38580,47564.0
13817,38580,46380.0
13818,38580,45683.0
13819,38580,47902.0
13820,38580,46053.0
13821,38580,51886.0
13822,38580,47147.0
13823,38580,48235.0
13824,38580,46062.0
13825,38580,54679.0
13826,38580,45513.0
13827,38580,46379.0
13828,38580,49329.0
13829,38580,53732.0
13830,38580,49619.0
13831,38580,58001.0
13832,38580,54826.0
13833,38580,54526.0
13834,38580,52523.0
13835,38580,45512.0
13836,38580,45514.0
13837,38580,45515.0
13838,38580,45518.0
13839,38580,46056.0
13840,38580,46251.0
13841,38580,46691.0
13842,38580,46814.0
13843,38580,46815.0
13844,38580,46982.0
13845,38580,47158.0
13846,38580,47271.0
13847,38580,47294.0
13848,38580,47440.0
13849,38580,47692.0
13850,38580,47693.0
13851,38580,48107.0
13852,38580,48118.0
13853,38580,48229.0
13854,38580,48664.0
13855,38580,49177.0
13856,38580,49183.0
13857,38580,49330.0
13858,38580,52797.0
13859,38580,53863.0
13860,38580,56822.0
13861,38580,57864.0
13862,38580,57865.0
13863,38580,58002.0
13864,38580,58005.0
13865,38580,58025.0
13866,38580,66085.0
13867,38580,66087.0
13868,38580,66553.0
13869,38580,66656.0
13870,38580,66686.0
13871,38580,66798.0
13872,38580,66799.0
13873,38580,66835.0
13874,38580,66873.0
13875,38580,66874.0
13876,38580,66898.0
13877,38580,66899.0
13878,38580,66934.0
13879,38580,67389.0
13880,38741,60950.0
13881,38741,51763.0
13882,38741,62411.0
13883,38741,63085.0
13884,38741,66903.0
13885,38741,66905.0
13886,38741,61329.0
13887,38741,58140.0
13888,38741,59452.0
13889,38741,66975.0
13890,38741,67004.0
13891,38741,45037.0
13892,38741,47292.0
13893,38741,55778.0
13894,38741,61609.0
13895,38741,62547.0
13896,38741,60951.0
13897,38741,67125.0
13898,38741,45040.0
13899,38741,47270.0
13900,38741,63071.0
13901,38741,46057.0
13902,38741,48530.0
13903,38741,54204.0
13904,38741,52354.0
13905,38741,46058.0
13906,38741,49331.0
13907,38741,45346.0
13908,38741,48228.0
13909,38741,45038.0
13910,38741,60826.0
13911,38741,44352.0
13912,38741,57345.0
13913,38741,61312.0
13914,38741,57691.0
13915,38741,46690.0
13916,38741,47912.0
13917,38741,62148.0
13918,38741,48227.0
13919,38741,46983.0
13920,38741,48230.0
13921,38741,54825.0
13922,38741,54187.0
13923,38741,46529.0
13924,38741,49617.0
13925,38741,60385.0
13926,38741,48110.0
13927,38741,45035.0
13928,38741,53132.0
13929,38741,60032.0
13930,38741,47272.0
13931,38741,60033.0
13932,38741,46054.0
13933,38741,60034.0
13934,38741,48377.0
13935,38741,45684.0
13936,38741,67012.0
13937,38741,46250.0
13938,38741,47564.0
13939,38741,46380.0
13940,38741,45683.0
13941,38741,52115.0
13942,38741,49830.0
13943,38741,51471.0
13944,38741,51075.0
13945,38741,46053.0
13946,38741,45042.0
13947,38741,47147.0
13948,38741,48235.0
13949,38741,46062.0
13950,38741,54679.0
13951,38741,45513.0
13952,38741,46379.0
13953,38741,53129.0
13954,38741,53732.0
13955,38741,49619.0
13956,38741,54826.0
13957,38741,62550.0
13958,38741,54526.0
13959,38741,52523.0
13960,38741,44511.0
13961,38741,44822.0
13962,38741,44823.0
13963,38741,45512.0
13964,38741,45514.0
13965,38741,45515.0
13966,38741,45518.0
13967,38741,46056.0
13968,38741,46251.0
13969,38741,46691.0
13970,38741,46814.0
13971,38741,46815.0
13972,38741,46982.0
13973,38741,47158.0
13974,38741,47271.0
13975,38741,47294.0
13976,38741,47440.0
13977,38741,47692.0
13978,38741,47693.0
13979,38741,48107.0
13980,38741,48118.0
13981,38741,48229.0
13982,38741,48664.0
13983,38741,52111.0
13984,38741,52353.0
13985,38741,52356.0
13986,38741,52367.0
13987,38741,52797.0
13988,38741,52800.0
13989,38741,53863.0
13990,38741,60393.0
13991,38741,60954.0
13992,38741,60961.0
13993,38741,61313.0
13994,38741,61460.0
13995,38741,61766.0
13996,38741,61770.0
13997,38741,62045.0
13998,38741,62147.0
13999,38741,62284.0
14000,38741,62429.0
14001,38741,62836.0
14002,38741,62967.0
14003,38741,62968.0
14004,38741,63072.0
14005,38741,63347.0
14006,38741,66085.0
14007,38741,66087.0
14008,38741,66553.0
14009,38741,66656.0
14010,38741,66686.0
14011,38741,66798.0
14012,38741,66799.0
14013,38741,66835.0
14014,38741,66873.0
14015,38741,66874.0
14016,38741,66898.0
14017,38741,66899.0
14018,38741,66934.0
14019,38741,67389.0
14020,48379,60950.0
14021,48379,61329.0
14022,48379,58140.0
14023,48379,59452.0
14024,48379,57710.0
14025,48379,60951.0
14026,48379,59590.0
14027,48379,57999.0
14028,48379,57367.0
14029,48379,60827.0
14030,48379,56971.0
14031,48379,57562.0
14032,48379,60826.0
14033,48379,59289.0
14034,48379,57345.0
14035,48379,61312.0
14036,48379,57691.0
14037,48379,57371.0
14038,48379,58752.0
14039,48379,56812.0
14040,48379,58477.0
14041,48379,57863.0
14042,48379,58004.0
14043,48379,60385.0
14044,48379,59451.0
14045,48379,59589.0
14046,48379,60667.0
14047,48379,60032.0
14048,48379,59903.0
14049,48379,60033.0
14050,48379,60514.0
14051,48379,60034.0
14052,48379,59906.0
14053,48379,59587.0
14054,48379,58000.0
14055,48379,58478.0
14056,48379,61168.0
14057,48379,60512.0
14058,48379,60039.0
14059,48379,60242.0
14060,48379,57692.0
14061,48379,59283.0
14062,48379,59280.0
14063,48379,59585.0
14064,48379,58001.0
14065,48379,56822.0
14066,48379,57864.0
14067,48379,57865.0
14068,48379,58002.0
14069,48379,58005.0
14070,48379,58025.0
14071,48379,58908.0
14072,48379,59901.0
14073,48379,60393.0
14074,48379,60817.0
14075,48379,60954.0
14076,48379,60961.0
14077,48379,61313.0
14078,45516,60950.0
14079,45516,51763.0
14080,45516,62411.0
14081,45516,63085.0
14082,45516,66903.0
14083,45516,66905.0
14084,45516,61329.0
14085,45516,58140.0
14086,45516,59452.0
14087,45516,66975.0
14088,45516,67004.0
14089,45516,61771.0
14090,45516,57710.0
14091,45516,55778.0
14092,45516,61609.0
14093,45516,62547.0
14094,45516,60951.0
14095,45516,67125.0
14096,45516,55776.0
14097,45516,67231.0
14098,45516,63071.0
14099,45516,51887.0
14100,45516,52549.0
14101,45516,54204.0
14102,45516,52354.0
14103,45516,51706.0
14104,45516,53860.0
14105,45516,63348.0
14106,45516,55117.0
14107,45516,51710.0
14108,45516,60826.0
14109,45516,54983.0
14110,45516,57345.0
14111,45516,61312.0
14112,45516,57691.0
14113,45516,53554.0
14114,45516,51709.0
14115,45516,62148.0
14116,45516,66687.0
14117,45516,58752.0
14118,45516,54825.0
14119,45516,54187.0
14120,45516,58477.0
14121,45516,58004.0
14122,45516,60385.0
14123,45516,59451.0
14124,45516,59589.0
14125,45516,60667.0
14126,45516,53132.0
14127,45516,60032.0
14128,45516,59903.0
14129,45516,60033.0
14130,45516,53734.0
14131,45516,60034.0
14132,45516,59906.0
14133,45516,51360.0
14134,45516,51361.0
14135,45516,58000.0
14136,45516,67012.0
14137,45516,58478.0
14138,45516,52799.0
14139,45516,55917.0
14140,45516,52115.0
14141,45516,51471.0
14142,45516,54525.0
14143,45516,60039.0
14144,45516,52692.0
14145,45516,51886.0
14146,45516,59283.0
14147,45516,53861.0
14148,45516,54679.0
14149,45516,52348.0
14150,45516,51982.0
14151,45516,51472.0
14152,45516,53129.0
14153,45516,53732.0
14154,45516,61464.0
14155,45516,58001.0
14156,45516,54826.0
14157,45516,54526.0
14158,45516,52523.0
14159,45516,51359.0
14160,45516,51490.0
14161,45516,52111.0
14162,45516,52353.0
14163,45516,52356.0
14164,45516,52367.0
14165,45516,52797.0
14166,45516,52800.0
14167,45516,53863.0
14168,45516,58002.0
14169,45516,58005.0
14170,45516,58025.0
14171,45516,58908.0
14172,45516,59901.0
14173,45516,60393.0
14174,45516,60817.0
14175,45516,60954.0
14176,45516,60961.0
14177,45516,61313.0
14178,45516,61460.0
14179,45516,61766.0
14180,45516,61770.0
14181,45516,62045.0
14182,45516,62147.0
14183,45516,62284.0
14184,45516,66085.0
14185,45516,66087.0
14186,45516,66553.0
14187,45516,66656.0
14188,45516,66686.0
14189,45516,66798.0
14190,45516,66799.0
14191,45516,66835.0
14192,45516,66873.0
14193,45516,66874.0
14194,45516,66898.0
14195,45516,66899.0
14196,45516,66934.0
14197,45516,67389.0
14198,39612,60950.0
14199,39612,51763.0
14200,39612,62411.0
14201,39612,63085.0
14202,39612,66903.0
14203,39612,66905.0
14204,39612,61329.0
14205,39612,58140.0
14206,39612,66975.0
14207,39612,67004.0
14208,39612,61771.0
14209,39612,47292.0
14210,39612,55778.0
14211,39612,61609.0
14212,39612,62547.0
14213,39612,60951.0
14214,39612,55776.0
14215,39612,47270.0
14216,39612,63071.0
14217,39612,48530.0
14218,39612,54204.0
14219,39612,47909.0
14220,39612,49331.0
14221,39612,63348.0
14222,39612,48228.0
14223,39612,49045.0
14224,39612,54983.0
14225,39612,57345.0
14226,39612,57691.0
14227,39612,49618.0
14228,39612,46690.0
14229,39612,49826.0
14230,39612,47912.0
14231,39612,48227.0
14232,39612,46983.0
14233,39612,48230.0
14234,39612,54825.0
14235,39612,54187.0
14236,39612,58477.0
14237,39612,46529.0
14238,39612,49617.0
14239,39612,48110.0
14240,39612,50762.0
14241,39612,47272.0
14242,39612,60034.0
14243,39612,48377.0
14244,39612,58000.0
14245,39612,67012.0
14246,39612,58478.0
14247,39612,47564.0
14248,39612,55917.0
14249,39612,55119.0
14250,39612,49830.0
14251,39612,47902.0
14252,39612,51886.0
14253,39612,47147.0
14254,39612,48235.0
14255,39612,54679.0
14256,39612,49824.0
14257,39612,49329.0
14258,39612,50600.0
14259,39612,53129.0
14260,39612,49619.0
14261,39612,49827.0
14262,39612,50599.0
14263,39612,58001.0
14264,39612,54826.0
14265,39612,54526.0
14266,39612,52523.0
14267,39612,46691.0
14268,39612,46814.0
14269,39612,46815.0
14270,39612,46982.0
14271,39612,47158.0
14272,39612,47271.0
14273,39612,47294.0
14274,39612,47440.0
14275,39612,47692.0
14276,39612,47693.0
14277,39612,48107.0
14278,39612,48118.0
14279,39612,48229.0
14280,39612,48664.0
14281,39612,49177.0
14282,39612,49183.0
14283,39612,49330.0
14284,39612,49825.0
14285,39612,50200.0
14286,39612,52797.0
14287,39612,56822.0
14288,39612,57864.0
14289,39612,57865.0
14290,39612,58002.0
14291,39612,58005.0
14292,39612,58025.0
14293,39612,66085.0
14294,39612,66087.0
14295,39612,66553.0
14296,39612,66656.0
14297,39612,66686.0
14298,39612,66798.0
14299,39612,66799.0
14300,39612,66835.0
14301,39612,66873.0
14302,39612,66874.0
14303,39612,66898.0
14304,39612,66899.0
14305,39612,66934.0
14306,39612,67389.0
14307,55630,66554.0
14308,55630,63627.0
14309,55630,66266.0
14310,55630,66521.0
14311,55630,64905.0
14312,39851,60950.0
14313,39851,51763.0
14314,39851,62411.0
14315,39851,63085.0
14316,39851,66903.0
14317,39851,66905.0
14318,39851,61329.0
14319,39851,58140.0
14320,39851,59452.0
14321,39851,66975.0
14322,39851,67004.0
14323,39851,61771.0
14324,39851,47292.0
14325,39851,55778.0
14326,39851,61609.0
14327,39851,62547.0
14328,39851,60951.0
14329,39851,67125.0
14330,39851,55776.0
14331,39851,47270.0
14332,39851,63071.0
14333,39851,48530.0
14334,39851,54204.0
14335,39851,47909.0
14336,39851,49331.0
14337,39851,63348.0
14338,39851,48228.0
14339,39851,49045.0
14340,39851,60826.0
14341,39851,54983.0
14342,39851,57345.0
14343,39851,61312.0
14344,39851,57691.0
14345,39851,49618.0
14346,39851,53554.0
14347,39851,49826.0
14348,39851,47912.0
14349,39851,62148.0
14350,39851,48227.0
14351,39851,58752.0
14352,39851,48230.0
14353,39851,54825.0
14354,39851,58477.0
14355,39851,57863.0
14356,39851,49617.0
14357,39851,60385.0
14358,39851,48110.0
14359,39851,50762.0
14360,39851,47272.0
14361,39851,53734.0
14362,39851,48377.0
14363,39851,51360.0
14364,39851,51361.0
14365,39851,58000.0
14366,39851,67012.0
14367,39851,58478.0
14368,39851,52799.0
14369,39851,47564.0
14370,39851,55917.0
14371,39851,55119.0
14372,39851,52115.0
14373,39851,49830.0
14374,39851,51471.0
14375,39851,47902.0
14376,39851,51075.0
14377,39851,52692.0
14378,39851,47147.0
14379,39851,48235.0
14380,39851,54679.0
14381,39851,49824.0
14382,39851,52348.0
14383,39851,51472.0
14384,39851,49329.0
14385,39851,50600.0
14386,39851,49619.0
14387,39851,49827.0
14388,39851,51074.0
14389,39851,50599.0
14390,39851,58001.0
14391,39851,54826.0
14392,39851,62550.0
14393,39851,54526.0
14394,39851,52523.0
14395,39851,47158.0
14396,39851,47271.0
14397,39851,47294.0
14398,39851,47440.0
14399,39851,47692.0
14400,39851,47693.0
14401,39851,48107.0
14402,39851,48118.0
14403,39851,48229.0
14404,39851,48664.0
14405,39851,49177.0
14406,39851,49183.0
14407,39851,49330.0
14408,39851,49825.0
14409,39851,50200.0
14410,39851,51359.0
14411,39851,51490.0
14412,39851,52797.0
14413,39851,56822.0
14414,39851,57864.0
14415,39851,57865.0
14416,39851,58002.0
14417,39851,58005.0
14418,39851,58025.0
14419,39851,58908.0
14420,39851,60393.0
14421,39851,60954.0
14422,39851,60961.0
14423,39851,61313.0
14424,39851,61460.0
14425,39851,61766.0
14426,39851,61770.0
14427,39851,62045.0
14428,39851,62147.0
14429,39851,62284.0
14430,39851,62429.0
14431,39851,62836.0
14432,39851,62967.0
14433,39851,62968.0
14434,39851,63072.0
14435,39851,63347.0
14436,39851,66085.0
14437,39851,66087.0
14438,39851,66553.0
14439,39851,66656.0
14440,39851,66686.0
14441,39851,66798.0
14442,39851,66799.0
14443,39851,66835.0
14444,39851,66873.0
14445,39851,66874.0
14446,39851,66898.0
14447,39851,66899.0
14448,39851,66934.0
14449,39851,67389.0
14450,55898,64015.0
14451,55898,64777.0
14452,55898,66012.0
14453,55898,64037.0
14454,55898,63209.0
14455,55898,63216.0
14456,55898,63229.0
14457,55898,63629.0
14458,55898,64776.0
14459,55898,64778.0
14460,49488,60950.0
14461,49488,62678.0
14462,49488,62411.0
14463,49488,63085.0
14464,49488,66903.0
14465,49488,66905.0
14466,49488,61329.0
14467,49488,66939.0
14468,49488,59452.0
14469,49488,66975.0
14470,49488,67004.0
14471,49488,61771.0
14472,49488,63228.0
14473,49488,67052.0
14474,49488,61609.0
14475,49488,62547.0
14476,49488,60951.0
14477,49488,67125.0
14478,49488,63212.0
14479,49488,63071.0
14480,49488,59590.0
14481,49488,61772.0
14482,49488,62283.0
14483,49488,59281.0
14484,49488,60827.0
14485,49488,63348.0
14486,49488,62546.0
14487,49488,58907.0
14488,49488,60826.0
14489,49488,59289.0
14490,49488,66386.0
14491,49488,61312.0
14492,49488,66870.0
14493,49488,62548.0
14494,49488,59288.0
14495,49488,62148.0
14496,49488,66687.0
14497,49488,58752.0
14498,49488,62549.0
14499,49488,60385.0
14500,49488,59451.0
14501,49488,59589.0
14502,49488,60667.0
14503,49488,60032.0
14504,49488,59903.0
14505,49488,60033.0
14506,49488,60514.0
14507,49488,60034.0
14508,49488,59906.0
14509,49488,59587.0
14510,49488,67012.0
14511,49488,62282.0
14512,49488,61168.0
14513,49488,60512.0
14514,49488,62838.0
14515,49488,61462.0
14516,49488,60039.0
14517,49488,60242.0
14518,49488,59283.0
14519,49488,59280.0
14520,49488,65940.0
14521,49488,61463.0
14522,49488,59585.0
14523,49488,65783.0
14524,49488,61464.0
14525,49488,62550.0
14526,49488,66556.0
14527,49488,63070.0
14528,49488,58908.0
14529,49488,59901.0
14530,49488,60393.0
14531,49488,60817.0
14532,49488,60954.0
14533,49488,60961.0
14534,49488,61313.0
14535,49488,61460.0
14536,49488,61766.0
14537,49488,61770.0
14538,49488,62045.0
14539,49488,62147.0
14540,49488,62284.0
14541,49488,62429.0
14542,49488,62836.0
14543,49488,66085.0
14544,49488,66087.0
14545,49488,66553.0
14546,49488,66656.0
14547,49488,66686.0
14548,49488,66798.0
14549,49488,66799.0
14550,49488,66835.0
14551,49488,66873.0
14552,49488,66874.0
14553,49488,66898.0
14554,49488,66899.0
14555,49488,66934.0
14556,49488,67389.0
14557,39729,60950.0
14558,39729,51763.0
14559,39729,62411.0
14560,39729,63085.0
14561,39729,66903.0
14562,39729,66905.0
14563,39729,61329.0
14564,39729,58140.0
14565,39729,59452.0
14566,39729,66975.0
14567,39729,67004.0
14568,39729,61771.0
14569,39729,47292.0
14570,39729,55778.0
14571,39729,61609.0
14572,39729,62547.0
14573,39729,60951.0
14574,39729,55776.0
14575,39729,47270.0
14576,39729,63071.0
14577,39729,51887.0
14578,39729,48530.0
14579,39729,54204.0
14580,39729,47909.0
14581,39729,49331.0
14582,39729,63348.0
14583,39729,48228.0
14584,39729,49045.0
14585,39729,60826.0
14586,39729,54983.0
14587,39729,57345.0
14588,39729,61312.0
14589,39729,57691.0
14590,39729,49618.0
14591,39729,46690.0
14592,39729,49826.0
14593,39729,47912.0
14594,39729,62148.0
14595,39729,48227.0
14596,39729,46983.0
14597,39729,48230.0
14598,39729,54825.0
14599,39729,54187.0
14600,39729,46529.0
14601,39729,49617.0
14602,39729,60385.0
14603,39729,48110.0
14604,39729,59589.0
14605,39729,50762.0
14606,39729,60032.0
14607,39729,47272.0
14608,39729,60033.0
14609,39729,53734.0
14610,39729,60034.0
14611,39729,48377.0
14612,39729,51361.0
14613,39729,58000.0
14614,39729,67012.0
14615,39729,52799.0
14616,39729,47564.0
14617,39729,46380.0
14618,39729,55119.0
14619,39729,52115.0
14620,39729,49830.0
14621,39729,51471.0
14622,39729,47902.0
14623,39729,51075.0
14624,39729,52692.0
14625,39729,51886.0
14626,39729,47147.0
14627,39729,48235.0
14628,39729,53861.0
14629,39729,54679.0
14630,39729,49824.0
14631,39729,46379.0
14632,39729,49329.0
14633,39729,50600.0
14634,39729,53129.0
14635,39729,53732.0
14636,39729,49619.0
14637,39729,49827.0
14638,39729,50599.0
14639,39729,58001.0
14640,39729,54826.0
14641,39729,62550.0
14642,39729,54526.0
14643,39729,52523.0
14644,39729,46691.0
14645,39729,46814.0
14646,39729,46815.0
14647,39729,46982.0
14648,39729,47158.0
14649,39729,47271.0
14650,39729,47294.0
14651,39729,47440.0
14652,39729,47692.0
14653,39729,47693.0
14654,39729,48107.0
14655,39729,48118.0
14656,39729,48229.0
14657,39729,48664.0
14658,39729,49177.0
14659,39729,49183.0
14660,39729,49330.0
14661,39729,49825.0
14662,39729,50200.0
14663,39729,52797.0
14664,39729,53863.0
14665,39729,56822.0
14666,39729,57864.0
14667,39729,57865.0
14668,39729,58002.0
14669,39729,58005.0
14670,39729,58025.0
14671,39729,59901.0
14672,39729,60393.0
14673,39729,60954.0
14674,39729,60961.0
14675,39729,61313.0
14676,39729,61460.0
14677,39729,61766.0
14678,39729,61770.0
14679,39729,62045.0
14680,39729,62147.0
14681,39729,62284.0
14682,39729,62429.0
14683,39729,62836.0
14684,39729,62967.0
14685,39729,62968.0
14686,39729,63072.0
14687,39729,63347.0
14688,39729,66085.0
14689,39729,66087.0
14690,39729,66553.0
14691,39729,66656.0
14692,39729,66686.0
14693,39729,66798.0
14694,39729,66799.0
14695,39729,66835.0
14696,39729,66873.0
14697,39729,66874.0
14698,39729,66898.0
14699,39729,66899.0
14700,39729,66934.0
14701,39729,67389.0
14702,48106,60950.0
14703,48106,62678.0
14704,48106,62411.0
14705,48106,63085.0
14706,48106,66903.0
14707,48106,66905.0
14708,48106,61329.0
14709,48106,58140.0
14710,48106,66975.0
14711,48106,67004.0
14712,48106,61771.0
14713,48106,57710.0
14714,48106,55778.0
14715,48106,61609.0
14716,48106,62547.0
14717,48106,55776.0
14718,48106,65242.0
14719,48106,57999.0
14720,48106,54204.0
14721,48106,55479.0
14722,48106,53860.0
14723,48106,63348.0
14724,48106,55117.0
14725,48106,54976.0
14726,48106,54983.0
14727,48106,57345.0
14728,48106,57691.0
14729,48106,55774.0
14730,48106,55478.0
14731,48106,66687.0
14732,48106,56812.0
14733,48106,54825.0
14734,48106,54187.0
14735,48106,57863.0
14736,48106,58004.0
14737,48106,60034.0
14738,48106,58000.0
14739,48106,67012.0
14740,48106,55917.0
14741,48106,55119.0
14742,48106,54525.0
14743,48106,57692.0
14744,48106,53861.0
14745,48106,54679.0
14746,48106,65783.0
14747,48106,58001.0
14748,48106,54826.0
14749,48106,54526.0
14750,48106,66556.0
14751,48106,63070.0
14752,48106,53863.0
14753,48106,56822.0
14754,48106,57864.0
14755,48106,57865.0
14756,48106,58002.0
14757,48106,58005.0
14758,48106,58025.0
14759,48106,66085.0
14760,48106,66087.0
14761,48106,66553.0
14762,48106,66656.0
14763,48106,66686.0
14764,48106,66798.0
14765,48106,66799.0
14766,48106,66835.0
14767,48106,66873.0
14768,48106,66874.0
14769,48106,66898.0
14770,48106,66899.0
14771,48106,66934.0
14772,48106,67389.0
14773,47142,62678.0
14774,47142,63085.0
14775,47142,59452.0
14776,47142,57710.0
14777,47142,55778.0
14778,47142,62547.0
14779,47142,55776.0
14780,47142,65242.0
14781,47142,63071.0
14782,47142,52549.0
14783,47142,54204.0
14784,47142,53553.0
14785,47142,53860.0
14786,47142,63348.0
14787,47142,55117.0
14788,47142,54976.0
14789,47142,54983.0
14790,47142,53554.0
14791,47142,53555.0
14792,47142,56812.0
14793,47142,54825.0
14794,47142,54187.0
14795,47142,53132.0
14796,47142,53734.0
14797,47142,60034.0
14798,47142,64779.0
14799,47142,52799.0
14800,47142,55917.0
14801,47142,55119.0
14802,47142,62838.0
14803,47142,54525.0
14804,47142,52692.0
14805,47142,53861.0
14806,47142,54679.0
14807,47142,64658.0
14808,47142,53129.0
14809,47142,53732.0
14810,47142,54826.0
14811,47142,62550.0
14812,47142,54526.0
14813,47142,52523.0
14814,47142,52367.0
14815,47142,52797.0
14816,47142,52800.0
14817,47142,53863.0
14818,47142,56822.0
14819,47142,62836.0
14820,47142,62967.0
14821,47142,62968.0
14822,47142,63072.0
14823,47142,63347.0
14824,47142,64269.0
14825,50586,60950.0
14826,50586,62678.0
14827,50586,62411.0
14828,50586,63085.0
14829,50586,66903.0
14830,50586,66905.0
14831,50586,61329.0
14832,50586,58140.0
14833,50586,59452.0
14834,50586,66975.0
14835,50586,67004.0
14836,50586,61771.0
14837,50586,57710.0
14838,50586,67052.0
14839,50586,61609.0
14840,50586,62547.0
14841,50586,60951.0
14842,50586,67125.0
14843,50586,63212.0
14844,50586,67231.0
14845,50586,65242.0
14846,50586,63071.0
14847,50586,59590.0
14848,50586,57999.0
14849,50586,62283.0
14850,50586,57367.0
14851,50586,60827.0
14852,50586,56971.0
14853,50586,57562.0
14854,50586,60826.0
14855,50586,59289.0
14856,50586,57345.0
14857,50586,57691.0
14858,50586,62548.0
14859,50586,57371.0
14860,50586,66687.0
14861,50586,58752.0
14862,50586,56812.0
14863,50586,62549.0
14864,50586,58477.0
14865,50586,57863.0
14866,50586,58004.0
14867,50586,60385.0
14868,50586,59451.0
14869,50586,59589.0
14870,50586,60667.0
14871,50586,60032.0
14872,50586,59903.0
14873,50586,60033.0
14874,50586,60514.0
14875,50586,60034.0
14876,50586,59906.0
14877,50586,59587.0
14878,50586,58000.0
14879,50586,67012.0
14880,50586,58478.0
14881,50586,61168.0
14882,50586,60512.0
14883,50586,60039.0
14884,50586,60242.0
14885,50586,57692.0
14886,50586,59283.0
14887,50586,59280.0
14888,50586,59585.0
14889,50586,58001.0
14890,50586,66556.0
14891,50586,56822.0
14892,50586,57864.0
14893,50586,57865.0
14894,50586,58002.0
14895,50586,58005.0
14896,50586,58025.0
14897,50586,58908.0
14898,50586,59901.0
14899,50586,60393.0
14900,50586,60817.0
14901,50586,60954.0
14902,50586,60961.0
14903,50586,66553.0
14904,50586,66656.0
14905,50586,66686.0
14906,50586,66798.0
14907,50586,66799.0
14908,50586,66835.0
14909,50586,66873.0
14910,50586,66874.0
14911,50586,66898.0
14912,50586,66899.0
14913,50586,66934.0
14914,50586,67269.0
14915,50586,67389.0
14916,46816,60950.0
14917,46816,62678.0
14918,46816,62411.0
14919,46816,63085.0
14920,46816,66903.0
14921,46816,66905.0
14922,46816,61329.0
14923,46816,58140.0
14924,46816,66975.0
14925,46816,67004.0
14926,46816,61771.0
14927,46816,57710.0
14928,46816,55778.0
14929,46816,61609.0
14930,46816,62547.0
14931,46816,60951.0
14932,46816,55776.0
14933,46816,63071.0
14934,46816,52549.0
14935,46816,54204.0
14936,46816,53553.0
14937,46816,53860.0
14938,46816,63348.0
14939,46816,55117.0
14940,46816,54976.0
14941,46816,54983.0
14942,46816,57345.0
14943,46816,57691.0
14944,46816,53554.0
14945,46816,53555.0
14946,46816,66687.0
14947,46816,56812.0
14948,46816,54825.0
14949,46816,54187.0
14950,46816,53132.0
14951,46816,53734.0
14952,46816,60034.0
14953,46816,67012.0
14954,46816,52799.0
14955,46816,55917.0
14956,46816,55119.0
14957,46816,54525.0
14958,46816,52692.0
14959,46816,53861.0
14960,46816,54679.0
14961,46816,53129.0
14962,46816,54826.0
14963,46816,54526.0
14964,46816,52523.0
14965,46816,52367.0
14966,46816,52797.0
14967,46816,52800.0
14968,46816,53863.0
14969,46816,56822.0
14970,46816,66085.0
14971,46816,66087.0
14972,46816,66553.0
